Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-08 00:00:00-04:00,92.19334060832212,92.27883171300726,91.47145276377647,92.10785675048828,1085500,0.0,0.0
2024-04-09 00:00:00-04:00,95.5273637483214,95.6983387376772,94.04558533847273,95.57485961914062,2167600,0.0,0.0
2024-04-10 00:00:00-04:00,94.36853647646471,95.27090731707294,93.25720264073976,94.51101684570312,1061700,0.0,0.0
2024-04-11 00:00:00-04:00,93.67512579786693,93.91259062039026,90.93003302924542,92.2788314819336,1679000,0.0,0.0
2024-04-12 00:00:00-04:00,90.39811307920868,90.39811307920868,87.38706066299974,87.529541015625,2662400,0.0,0.0
2024-04-15 00:00:00-04:00,88.36540246172235,88.78334283933371,87.13058981845816,87.54852294921875,1650900,0.0,0.0
2024-04-16 00:00:00-04:00,86.96912299394164,87.11160335109864,85.56333516201774,85.88628387451172,1859500,0.0,0.0
2024-04-17 00:00:00-04:00,85.572824360674,85.86728568358409,84.71795675316868,85.43035125732422,1109900,0.0,0.0
2024-04-18 00:00:00-04:00,86.47519056028938,88.08045507806504,86.14274125843234,87.86198425292969,2102200,0.0,0.0
2024-04-19 00:00:00-04:00,87.75750501379483,88.94482920463723,87.52954079827158,88.82135009765625,1652200,0.0,0.0
2024-04-22 00:00:00-04:00,88.9258326147261,90.57858581109578,87.92847742474267,90.12265014648438,1507000,0.0,0.0
2024-04-23 00:00:00-04:00,88.33691437510898,88.88783450507977,87.58652466294556,88.40340423583984,1738900,0.0,0.0
2024-04-24 00:00:00-04:00,89.81868810780506,90.06565354122714,88.72635577086517,89.3057632446289,905900,0.0,0.0
2024-04-25 00:00:00-04:00,88.46989156548568,89.80919661069935,88.07095241251395,89.4007568359375,547100,0.0,0.0
2024-04-26 00:00:00-04:00,90.78755576992775,92.2503399959765,90.6450754222042,91.17699432373047,1192300,0.0,0.0
2024-04-29 00:00:00-04:00,91.59494312626087,91.89889784735477,90.5310979790061,91.784912109375,1174500,0.0,0.0
2024-04-30 00:00:00-04:00,90.2841352438796,90.93003989982095,88.73585984605671,88.78335571289062,1148000,0.0,0.0
2024-05-01 00:00:00-04:00,89.05880505805779,90.74955335879534,88.91632472158925,89.3057632446289,677600,0.0,0.0
2024-05-02 00:00:00-04:00,91.6424248749397,94.25453784796412,91.10100538495051,93.98857116699219,2104000,0.0,0.0
2024-05-03 00:00:00-04:00,95.223400224705,98.67138707035886,94.90045152288063,97.85450744628906,2724100,0.0,0.0
2024-05-06 00:00:00-04:00,97.83550932612208,98.0444795346644,95.10941048651797,96.75267028808594,2655800,0.0,0.0
2024-05-07 00:00:00-04:00,92.6397841737582,92.82976039787319,91.52845043838043,92.06986999511719,2192600,0.0,0.0
2024-05-08 00:00:00-04:00,91.26249378238506,91.87990384778423,90.67357833976779,91.784912109375,1233900,0.0,0.0
2024-05-09 00:00:00-04:00,94.6724776707243,95.66033224343035,92.56378879887599,93.55164337158203,1015700,0.0,0.0
2024-05-10 00:00:00-04:00,93.6656282412864,94.69147804740493,92.57328857255935,93.58963775634766,772600,0.0,0.0
2024-05-13 00:00:00-04:00,94.18805491850729,96.14476282507387,93.67513000917545,94.50150299072266,2467300,0.0,0.0
2024-05-14 00:00:00-04:00,94.67248395912124,94.68198458216962,92.97223477606391,93.69412994384766,1407900,0.0,0.0
2024-05-15 00:00:00-04:00,94.8909521965929,94.8909521965929,92.85825373130547,93.80811309814453,1301900,0.0,0.0
2024-05-16 00:00:00-04:00,96.41072989680879,99.5072735955195,95.81232107872987,98.98484802246094,1691400,0.0,0.0
2024-05-17 00:00:00-04:00,98.78537656516333,101.95790344944017,98.78537656516333,99.70674133300781,1697200,0.0,0.0
2024-05-20 00:00:00-04:00,98.78536691937471,99.69723097516217,98.24394740978681,99.47876739501953,1475900,0.0,0.0
2024-05-21 00:00:00-04:00,96.61969658697421,96.79067156399876,93.56114824623057,93.94109344482422,2263400,0.0,0.0
2024-05-22 00:00:00-04:00,93.0862192937427,95.46086774511369,93.0862192937427,93.42816925048828,1624300,0.0,0.0
2024-05-23 00:00:00-04:00,90.23663525171729,93.12420844939442,89.65722048772129,89.98966979980469,2944700,0.0,0.0
2024-05-24 00:00:00-04:00,87.35857158066877,87.56754181152164,85.48734737311642,85.94328308105469,3287000,0.0,0.0
2024-05-28 00:00:00-04:00,85.19288676717623,86.73165426439083,85.15489152384541,86.61767578125,3510600,0.0,0.0
2024-05-29 00:00:00-04:00,85.01241535767515,85.59183016500077,84.64197077552954,85.06940460205078,1696200,0.0,0.0
2024-05-30 00:00:00-04:00,85.07889220921794,86.49418045389277,85.07889220921794,86.11424255371094,1724000,0.0,0.0
2024-05-31 00:00:00-04:00,84.53746912850255,85.27835814788547,84.07204014781212,84.56596374511719,1962300,0.0,0.0
2024-06-03 00:00:00-04:00,85.48734475983001,85.66782036220451,83.17918616144051,83.882080078125,2041300,0.0,0.0
2024-06-04 00:00:00-04:00,84.44249835541343,85.46834820105299,83.73010383708349,84.23352813720703,2323000,0.0,0.0
2024-06-05 00:00:00-04:00,86.03826996638644,89.53375300163349,85.60133549283711,89.42926788330078,2889800,0.0,0.0
2024-06-06 00:00:00-04:00,89.90192029034925,90.09289330583285,89.02343276287901,89.66320037841797,1414600,0.495,0.0
2024-06-07 00:00:00-04:00,89.60590264565005,90.34116405408437,89.30034144978416,89.66320037841797,1568000,0.0,0.0
2024-06-10 00:00:00-04:00,89.10937339820325,90.45575727337065,88.8515590844233,89.9114761352539,977100,0.0,0.0
2024-06-11 00:00:00-04:00,89.28123973171925,89.50086523813088,88.11628549152047,88.5077896118164,812500,0.0,0.0
2024-06-12 00:00:00-04:00,88.99477448118854,89.28124127098556,88.23087518365163,88.72740936279297,1285900,0.0,0.0
2024-06-13 00:00:00-04:00,88.23087789600035,89.28124401562408,87.74388725243584,88.06855010986328,943600,0.0,0.0
2024-06-14 00:00:00-04:00,86.9226851834069,88.59372441344979,86.9226851834069,88.36455535888672,1351600,0.0,0.0
2024-06-17 00:00:00-04:00,88.51734774963872,88.6987772289582,87.73434666516317,88.2977294921875,1286300,0.0,0.0
2024-06-18 00:00:00-04:00,85.9391694036268,87.1423198151206,85.37579390107678,86.54074096679688,1248400,0.0,0.0
2024-06-20 00:00:00-04:00,87.01818551323161,87.45742930643888,86.33067824026855,87.40013885498047,1255000,0.0,0.0
2024-06-21 00:00:00-04:00,85.93917264988427,86.01556477400999,85.0129381790331,85.68135833740234,1756200,0.0,0.0
2024-06-24 00:00:00-04:00,85.46172637209855,87.91576671506442,85.18481040684208,87.0563735961914,1759700,0.0,0.0
2024-06-25 00:00:00-04:00,85.98692215982419,89.34809558672819,85.93917525950724,88.84201049804688,2092000,0.0,0.0
2024-06-26 00:00:00-04:00,91.6684520901379,92.41325709774563,90.6658254813404,92.37506103515625,2495600,0.0,0.0
2024-06-27 00:00:00-04:00,91.72573852539062,92.55648645874007,91.20055907937737,91.72573852539062,1787900,0.0,0.0
2024-06-28 00:00:00-04:00,91.00003750096873,91.97401158069141,90.71357067949822,91.26740264892578,1954900,0.0,0.0
2024-07-01 00:00:00-04:00,92.07905130734714,92.39416336207117,91.6111622863398,92.10769653320312,1624500,0.0,0.0
2024-07-02 00:00:00-04:00,91.81167823085885,91.81167823085885,89.14756317880392,89.72048950195312,1305200,0.0,0.0
2024-07-03 00:00:00-04:00,91.26740828556838,92.26048410013652,91.13372570333367,91.5920639038086,484300,0.0,0.0
2024-07-05 00:00:00-04:00,88.99477868290299,89.91146953947198,87.15186070392024,87.81072998046875,2061700,0.0,0.0
2024-07-08 00:00:00-04:00,87.25690413663192,88.03990519719135,86.52164997501,87.59111785888672,1692700,0.0,0.0
2024-07-09 00:00:00-04:00,88.2786201490744,89.8541730182649,87.93486289451816,89.31944274902344,1768700,0.0,0.0
2024-07-10 00:00:00-04:00,86.90360755315385,87.44788871590202,86.02511265183658,86.06330871582031,2025500,0.0,0.0
2024-07-11 00:00:00-04:00,87.0850197335745,88.74651554255699,86.93224278036722,87.67704772949219,1210100,0.0,0.0
2024-07-12 00:00:00-04:00,88.46004754447442,89.30988982471575,87.78208388749276,88.68921661376953,1239100,0.0,0.0
2024-07-15 00:00:00-04:00,88.20223369808978,90.09289127835149,88.1449359666113,89.51041412353516,2050800,0.0,0.0
2024-07-16 00:00:00-04:00,88.72741484686239,88.96613475806369,87.72479559090905,88.77516174316406,1207400,0.0,0.0
2024-07-17 00:00:00-04:00,89.16665544158343,89.61545002432288,88.24997188935431,88.74651336669922,639100,0.0,0.0
2024-07-18 00:00:00-04:00,88.97568737708946,89.01388343786539,88.04945293744562,88.38365936279297,1267700,0.0,0.0
2024-07-19 00:00:00-04:00,87.14232817420726,87.73434895772321,86.52165487861254,87.22826385498047,1387600,0.0,0.0
2024-07-22 00:00:00-04:00,88.9374907535241,90.23612767107355,88.9374907535241,89.26215362548828,1183900,0.0,0.0
2024-07-23 00:00:00-04:00,87.23780724340868,89.16666097154881,86.78901263283575,89.13801574707031,1936800,0.0,0.0
