Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-08 00:00:00-04:00,360.9200134277344,367.3900146484375,355.1199951171875,363.32000732421875,901800,0.0,0.0
2024-04-09 00:00:00-04:00,364.67999267578125,366.94000244140625,358.2300109863281,360.94000244140625,952900,0.0,0.0
2024-04-10 00:00:00-04:00,354.1199951171875,359.8500061035156,351.1300048828125,351.2799987792969,944600,0.0,0.0
2024-04-11 00:00:00-04:00,354.0,357.3949890136719,349.3800048828125,356.0400085449219,809100,0.0,0.0
2024-04-12 00:00:00-04:00,350.0,360.3550109863281,350.0,352.05999755859375,1038100,0.0,0.0
2024-04-15 00:00:00-04:00,352.989990234375,355.79998779296875,344.20001220703125,347.1700134277344,998700,0.0,0.0
2024-04-16 00:00:00-04:00,346.29998779296875,350.5249938964844,340.3399963378906,349.79998779296875,1460100,0.0,0.0
2024-04-17 00:00:00-04:00,349.79998779296875,351.9849853515625,342.70001220703125,342.75,912400,0.0,0.0
2024-04-18 00:00:00-04:00,342.0400085449219,345.1499938964844,332.7449951171875,335.54998779296875,1082400,0.0,0.0
2024-04-19 00:00:00-04:00,336.7300109863281,338.2200012207031,326.010009765625,327.4700012207031,1353400,0.0,0.0
2024-04-22 00:00:00-04:00,330.0,342.1700134277344,321.7699890136719,340.1600036621094,1462400,0.0,0.0
2024-04-23 00:00:00-04:00,343.2300109863281,367.4100036621094,342.0,366.30999755859375,1745600,0.0,0.0
2024-04-24 00:00:00-04:00,368.5,370.79998779296875,362.010009765625,369.2900085449219,1314600,0.0,0.0
2024-04-25 00:00:00-04:00,362.42999267578125,370.739990234375,351.3399963378906,366.1300048828125,1150200,0.0,0.0
2024-04-26 00:00:00-04:00,382.44000244140625,385.8599853515625,375.29998779296875,383.79998779296875,1558700,0.0,0.0
2024-04-29 00:00:00-04:00,380.3699951171875,382.2770080566406,368.1600036621094,371.94000244140625,1151200,0.0,0.0
2024-04-30 00:00:00-04:00,369.3599853515625,374.05999755859375,364.3999938964844,365.17999267578125,1080800,0.0,0.0
2024-05-01 00:00:00-04:00,379.1499938964844,387.19000244140625,365.5199890136719,373.3299865722656,1226100,0.0,0.0
2024-05-02 00:00:00-04:00,379.8299865722656,380.94000244140625,360.6000061035156,363.1700134277344,1062800,0.0,0.0
2024-05-03 00:00:00-04:00,373.3599853515625,378.4649963378906,360.8399963378906,362.8500061035156,927000,0.0,0.0
2024-05-06 00:00:00-04:00,363.2099914550781,370.79998779296875,362.14898681640625,365.6700134277344,974600,0.0,0.0
2024-05-07 00:00:00-04:00,356.70001220703125,358.7900085449219,347.3559875488281,355.30999755859375,1467400,0.0,0.0
2024-05-08 00:00:00-04:00,349.4200134277344,353.6199951171875,347.6300048828125,353.20001220703125,738300,0.0,0.0
2024-05-09 00:00:00-04:00,353.20001220703125,358.614990234375,352.0,354.69000244140625,575900,0.0,0.0
2024-05-10 00:00:00-04:00,355.9200134277344,360.7850036621094,352.82000732421875,353.4700012207031,513000,0.0,0.0
2024-05-13 00:00:00-04:00,356.9700012207031,361.92999267578125,354.6199951171875,359.239990234375,983400,0.0,0.0
2024-05-14 00:00:00-04:00,359.55999755859375,364.6499938964844,352.760009765625,359.2699890136719,855200,0.0,0.0
2024-05-15 00:00:00-04:00,367.0,377.6400146484375,362.19000244140625,376.489990234375,1046200,0.0,0.0
2024-05-16 00:00:00-04:00,376.04998779296875,376.5,366.489990234375,369.94000244140625,813800,0.0,0.0
2024-05-17 00:00:00-04:00,369.7200012207031,372.0,365.3599853515625,370.82000732421875,668100,0.0,0.0
2024-05-20 00:00:00-04:00,371.9100036621094,373.6730041503906,363.1499938964844,368.010009765625,653600,0.0,0.0
2024-05-21 00:00:00-04:00,365.3800048828125,367.489990234375,361.79998779296875,365.260009765625,727400,0.0,0.0
2024-05-22 00:00:00-04:00,365.3500061035156,367.6499938964844,356.6000061035156,361.2799987792969,847000,0.0,0.0
2024-05-23 00:00:00-04:00,372.2300109863281,379.05499267578125,354.6099853515625,355.17999267578125,1301900,0.0,0.0
2024-05-24 00:00:00-04:00,351.80999755859375,352.67999267578125,342.29998779296875,349.739990234375,1336900,0.0,0.0
2024-05-28 00:00:00-04:00,349.510009765625,349.510009765625,332.5,335.8599853515625,1717400,0.0,0.0
2024-05-29 00:00:00-04:00,330.0,339.1499938964844,328.010009765625,333.989990234375,1154100,0.0,0.0
2024-05-30 00:00:00-04:00,328.5,328.92498779296875,308.3800048828125,310.0,4743000,0.0,0.0
2024-05-31 00:00:00-04:00,237.07000732421875,241.0,225.25,236.05999755859375,10987900,0.0,0.0
2024-06-03 00:00:00-04:00,243.14999389648438,252.11000061035156,231.00999450683594,234.61000061035156,4873800,0.0,0.0
2024-06-04 00:00:00-04:00,233.08999633789062,242.97999572753906,231.1999969482422,232.14999389648438,2982800,0.0,0.0
2024-06-05 00:00:00-04:00,234.33999633789062,235.3800048828125,230.25999450683594,233.24000549316406,1811300,0.0,0.0
2024-06-06 00:00:00-04:00,233.0,235.60699462890625,229.1300048828125,229.8800048828125,1719500,0.0,0.0
2024-06-07 00:00:00-04:00,227.91000366210938,231.99000549316406,222.77999877929688,227.02000427246094,1597300,0.0,0.0
2024-06-10 00:00:00-04:00,226.22000122070312,229.5,223.7100067138672,224.6199951171875,2187000,0.0,0.0
2024-06-11 00:00:00-04:00,223.94000244140625,227.8000030517578,219.52999877929688,223.8000030517578,2443900,0.0,0.0
2024-06-12 00:00:00-04:00,228.25999450683594,235.81300354003906,227.07000732421875,229.25,2058600,0.0,0.0
2024-06-13 00:00:00-04:00,230.6199951171875,230.75999450683594,217.94500732421875,218.17999267578125,1801400,0.0,0.0
2024-06-14 00:00:00-04:00,219.14999389648438,227.0399932861328,218.67999267578125,227.0,1884500,0.0,0.0
2024-06-17 00:00:00-04:00,224.3800048828125,226.5,219.4499969482422,223.6699981689453,1612000,0.0,0.0
2024-06-18 00:00:00-04:00,222.4600067138672,224.2480010986328,217.80999755859375,218.85000610351562,1577300,0.0,0.0
2024-06-20 00:00:00-04:00,218.67999267578125,222.85000610351562,214.74000549316406,220.4499969482422,1535100,0.0,0.0
2024-06-21 00:00:00-04:00,220.82000732421875,228.5800018310547,218.86000061035156,227.5500030517578,2839400,0.0,0.0
2024-06-24 00:00:00-04:00,226.05999755859375,234.75,225.75999450683594,233.9199981689453,1776600,0.0,0.0
2024-06-25 00:00:00-04:00,234.2899932861328,234.61500549316406,226.0500030517578,226.61000061035156,1656600,0.0,0.0
2024-06-26 00:00:00-04:00,225.82000732421875,241.92999267578125,225.8000030517578,240.52000427246094,2513300,0.0,0.0
2024-06-27 00:00:00-04:00,238.27999877929688,247.25999450683594,238.13999938964844,244.14999389648438,2171400,0.0,0.0
2024-06-28 00:00:00-04:00,244.5500030517578,252.08999633789062,244.32000732421875,249.9600067138672,2449400,0.0,0.0
2024-07-01 00:00:00-04:00,253.0,264.760009765625,249.1699981689453,263.510009765625,2354300,0.0,0.0
2024-07-02 00:00:00-04:00,265.0,270.0,259.4100036621094,259.8800048828125,1813200,0.0,0.0
2024-07-03 00:00:00-04:00,260.20001220703125,267.0,258.0199890136719,264.94000244140625,895900,0.0,0.0
2024-07-05 00:00:00-04:00,264.0,271.6600036621094,261.8699951171875,266.739990234375,1246200,0.0,0.0
2024-07-08 00:00:00-04:00,266.0,266.1199951171875,258.5199890136719,260.1000061035156,1368000,0.0,0.0
2024-07-09 00:00:00-04:00,258.0,259.8999938964844,246.5,250.50999450683594,2009300,0.0,0.0
2024-07-10 00:00:00-04:00,250.8800048828125,250.8800048828125,237.36000061035156,246.17999267578125,2361600,0.0,0.0
2024-07-11 00:00:00-04:00,250.38999938964844,257.489990234375,245.75999450683594,248.77999877929688,1362600,0.0,0.0
2024-07-12 00:00:00-04:00,246.3000030517578,253.5,244.07000732421875,253.17999267578125,1174000,0.0,0.0
2024-07-15 00:00:00-04:00,253.68499755859375,257.0799865722656,249.64999389648438,252.5399932861328,1006200,0.0,0.0
2024-07-16 00:00:00-04:00,255.47000122070312,259.69500732421875,250.44000244140625,258.260009765625,1004300,0.0,0.0
2024-07-17 00:00:00-04:00,254.02999877929688,264.1099853515625,253.47999572753906,262.760009765625,2024300,0.0,0.0
2024-07-18 00:00:00-04:00,263.0,268.3500061035156,246.3000030517578,246.83999633789062,1536400,0.0,0.0
2024-07-19 00:00:00-04:00,245.3699951171875,252.64999389648438,243.0449981689453,251.4600067138672,1349800,0.0,0.0
2024-07-22 00:00:00-04:00,253.0,255.9199981689453,245.18499755859375,252.50999450683594,1309300,0.0,0.0
2024-07-23 00:00:00-04:00,254.57000732421875,260.6600036621094,253.0,256.5400085449219,968200,0.0,0.0
