Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-08 00:00:00-04:00,86.12000274658203,87.0,85.30000305175781,86.68000030517578,1644200,0.0,0.0
2024-04-09 00:00:00-04:00,87.05000305175781,87.75,86.41000366210938,86.83999633789062,1714800,0.0,0.0
2024-04-10 00:00:00-04:00,84.55999755859375,86.77999877929688,84.11000061035156,86.44000244140625,2260900,0.0,0.0
2024-04-11 00:00:00-04:00,86.9000015258789,87.9800033569336,85.8499984741211,87.69999694824219,2674000,0.0,0.0
2024-04-12 00:00:00-04:00,86.79000091552734,87.22000122070312,85.5999984741211,86.37000274658203,2349900,0.0,0.0
2024-04-15 00:00:00-04:00,86.46499633789062,86.5,80.63999938964844,80.98999786376953,3833700,0.0,0.0
2024-04-16 00:00:00-04:00,81.0,82.41999816894531,79.30000305175781,82.12999725341797,2872100,0.0,0.0
2024-04-17 00:00:00-04:00,82.55999755859375,82.63999938964844,80.0999984741211,80.12999725341797,1861900,0.0,0.0
2024-04-18 00:00:00-04:00,80.37000274658203,81.98999786376953,79.94000244140625,80.80999755859375,1916100,0.0,0.0
2024-04-19 00:00:00-04:00,80.5999984741211,80.66999816894531,76.83000183105469,77.30000305175781,3113800,0.0,0.0
2024-04-22 00:00:00-04:00,78.0999984741211,78.96800231933594,76.12000274658203,77.83999633789062,2535800,0.0,0.0
2024-04-23 00:00:00-04:00,78.0,82.16999816894531,77.91000366210938,81.06999969482422,3251400,0.0,0.0
2024-04-24 00:00:00-04:00,84.5,85.43000030517578,82.7699966430664,83.79000091552734,6568200,0.0,0.0
2024-04-25 00:00:00-04:00,80.0,83.5199966430664,79.62999725341797,83.33999633789062,4238700,0.0,0.0
2024-04-26 00:00:00-04:00,84.87000274658203,85.75,84.5199966430664,84.7300033569336,2944900,0.0,0.0
2024-04-29 00:00:00-04:00,84.5,85.23999786376953,83.77999877929688,84.5,1757100,0.0,0.0
2024-04-30 00:00:00-04:00,84.7300033569336,84.80000305175781,82.8499984741211,82.8499984741211,2442200,0.0,0.0
2024-05-01 00:00:00-04:00,83.13999938964844,87.37999725341797,83.13999938964844,85.41000366210938,3352000,0.0,0.0
2024-05-02 00:00:00-04:00,88.16000366210938,88.7699966430664,85.69999694824219,88.12000274658203,4148600,0.0,0.0
2024-05-03 00:00:00-04:00,89.2699966430664,90.69000244140625,87.7699966430664,88.58999633789062,3778000,0.0,0.0
2024-05-06 00:00:00-04:00,89.0,91.58000183105469,89.0,91.36000061035156,3560900,0.0,0.0
2024-05-07 00:00:00-04:00,90.62999725341797,92.18499755859375,89.58999633789062,89.63999938964844,4950400,0.0,0.0
2024-05-08 00:00:00-04:00,87.48999786376953,88.23999786376953,85.70999908447266,86.0199966430664,6603700,0.0,0.0
2024-05-09 00:00:00-04:00,88.0,89.86000061035156,85.80000305175781,88.66999816894531,8744600,0.0,0.0
2024-05-10 00:00:00-04:00,88.75,88.98999786376953,86.74400329589844,87.26000213623047,4294700,0.0,0.0
2024-05-13 00:00:00-04:00,87.91000366210938,89.33000183105469,87.4749984741211,87.52999877929688,2694300,0.0,0.0
2024-05-14 00:00:00-04:00,87.52999877929688,87.79000091552734,85.58000183105469,86.18000030517578,3271700,0.0,0.0
2024-05-15 00:00:00-04:00,87.73999786376953,91.5,85.11000061035156,90.25,7631100,0.0,0.0
2024-05-16 00:00:00-04:00,90.25,95.3499984741211,90.01000213623047,93.19000244140625,10923900,0.0,0.0
2024-05-17 00:00:00-04:00,93.66999816894531,94.95999908447266,93.44999694824219,94.77999877929688,4700200,0.0,0.0
2024-05-20 00:00:00-04:00,94.4800033569336,97.6500015258789,94.19999694824219,97.5,3793300,0.0,0.0
2024-05-21 00:00:00-04:00,97.0,97.0,94.88999938964844,95.6500015258789,2713900,0.0,0.0
2024-05-22 00:00:00-04:00,95.73999786376953,96.16999816894531,94.52999877929688,95.31999969482422,1940500,0.0,0.0
2024-05-23 00:00:00-04:00,95.31999969482422,96.19000244140625,92.12000274658203,92.51000213623047,2535900,0.0,0.0
2024-05-24 00:00:00-04:00,93.23999786376953,95.3030014038086,92.61000061035156,94.75,2000200,0.0,0.0
2024-05-28 00:00:00-04:00,94.5,95.68000030517578,94.0999984741211,95.08999633789062,1904300,0.0,0.0
2024-05-29 00:00:00-04:00,93.02999877929688,96.08999633789062,93.02999877929688,95.44999694824219,2570400,0.0,0.0
2024-05-30 00:00:00-04:00,95.29000091552734,95.66000366210938,93.07499694824219,93.70999908447266,2348100,0.0,0.0
2024-05-31 00:00:00-04:00,93.69999694824219,94.80500030517578,91.46499633789062,92.77999877929688,3071100,0.0,0.0
2024-06-03 00:00:00-04:00,93.29000091552734,94.29000091552734,91.54000091552734,93.11000061035156,1940800,0.0,0.0
2024-06-04 00:00:00-04:00,92.33999633789062,95.16000366210938,92.25,94.4800033569336,3023000,0.0,0.0
2024-06-05 00:00:00-04:00,95.2699966430664,97.8499984741211,94.69000244140625,97.41000366210938,4674300,0.0,0.0
2024-06-06 00:00:00-04:00,97.43000030517578,98.18000030517578,96.5,97.19000244140625,1837800,0.0,0.0
2024-06-07 00:00:00-04:00,96.2300033569336,97.08899688720703,94.0999984741211,94.16999816894531,3268800,0.0,0.0
2024-06-10 00:00:00-04:00,93.9000015258789,94.03500366210938,90.76000213623047,92.6500015258789,5001500,0.0,0.0
2024-06-11 00:00:00-04:00,93.19000244140625,94.44999694824219,92.01000213623047,92.19000244140625,5523200,0.0,0.0
2024-06-12 00:00:00-04:00,94.58499908447266,98.0999984741211,94.16899871826172,97.45999908447266,4466100,0.0,0.0
