Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-08 00:00:00-04:00,32.72333830536653,33.325551438452734,32.616497625537946,33.0730094909668,2651600,0.0,0.0
2024-04-09 00:00:00-04:00,33.267267779357304,34.72908598494003,33.218703165983385,34.10259246826172,3844500,0.0,0.0
2024-04-10 00:00:00-04:00,33.51009635329999,33.60722558527045,32.32995802916972,32.50965118408203,6144600,0.0,0.0
2024-04-11 00:00:00-04:00,32.75247936117612,33.01958661306784,32.22797259366252,32.83989715576172,3354300,0.0,0.0
2024-04-12 00:00:00-04:00,32.51936216008537,32.64563312403518,31.630615249820156,31.74231719970703,5351400,0.0,0.0
2024-04-15 00:00:00-04:00,31.800600448275933,32.091991877214824,30.974987076832193,31.042978286743164,5324500,0.0,0.0
2024-04-16 00:00:00-04:00,30.974987180413002,31.42178761996294,30.73216037127807,30.819578170776367,3809700,0.0,0.0
2024-04-17 00:00:00-04:00,31.062402689473316,31.557771418517852,30.780724575009994,31.35379409790039,3651900,0.0,0.0
2024-04-18 00:00:00-04:00,30.596174647300348,31.926864380207054,30.508756857241213,31.295516967773438,3830800,0.0,0.0
2024-04-19 00:00:00-04:00,31.392650515110557,31.548059529334147,31.06240589673003,31.256668090820312,4043800,0.0,0.0
2024-04-22 00:00:00-04:00,31.59662311329997,31.71318264906996,30.970131355819206,31.042978286743164,3590500,0.0,0.0
2024-04-23 00:00:00-04:00,31.130394808984956,31.392648195845275,30.722445713631608,30.780725479125977,3361800,0.0,0.0
2024-04-24 00:00:00-04:00,30.654454173943712,31.101256441446008,30.511672640536563,31.02355194091797,2609000,0.0,0.0
2024-04-25 00:00:00-04:00,30.431054296645552,30.819576803500777,30.18337177746955,30.780725479125977,4375500,0.0,0.0
2024-04-26 00:00:00-04:00,31.157592522834715,31.373222846867424,30.819578021147173,30.974987030029297,2583000,0.0,0.0
2024-04-29 00:00:00-04:00,31.023552422843192,31.29551910522682,30.450481027813677,30.625316619873047,2679200,0.0,0.0
2024-04-30 00:00:00-04:00,30.372777005851585,30.984699735103955,29.925974724350827,29.935688018798828,4451800,0.0,0.0
2024-05-01 00:00:00-04:00,30.29506981519271,31.033263454157115,30.032816446227464,30.285356521606445,4391900,0.0,0.0
2024-05-02 00:00:00-04:00,30.596177914841917,30.751586924294884,29.838557604292557,30.39220428466797,3468200,0.0,0.0
2024-05-03 00:00:00-04:00,30.887566846473838,31.36350898363241,30.664166645029695,31.013837814331055,5812800,0.0,0.0
2024-05-06 00:00:00-04:00,30.98470066501686,31.538347349440222,30.96527407553782,31.3149471282959,5944600,0.0,0.0
2024-05-07 00:00:00-04:00,31.295517403134777,31.50920245550768,30.552466177295315,30.60588836669922,9161600,0.0,0.0
2024-05-08 00:00:00-04:00,28.124197910732047,29.333476104269888,26.861499381178334,28.964378356933594,20560100,0.0,0.0
2024-05-09 00:00:00-04:00,29.265484799988645,29.76085168887217,28.964380090023873,29.702573776245117,7001500,0.0,0.0
2024-05-10 00:00:00-04:00,29.69286004843591,29.887122224517878,29.044027566830973,29.809417724609375,4684400,0.0,0.0
2024-05-13 00:00:00-04:00,30.07166862487793,30.66416658217488,29.63458151676854,30.07166862487793,7544500,0.0,0.0
2024-05-14 00:00:00-04:00,30.411627378215908,31.04297667658391,30.217367053206523,31.02355194091797,9047400,0.0,0.0
2024-05-15 00:00:00-04:00,31.149820839776456,31.217812045681125,30.343635957752763,30.460193634033203,4974500,0.0,0.0
2024-05-16 00:00:00-04:00,30.227080134093736,30.586462751767385,30.08138257558783,30.460193634033203,3804000,0.0,0.0
2024-05-17 00:00:00-04:00,30.499045881795265,30.635030150346168,30.26593237479275,30.314496994018555,2876700,0.0,0.0
2024-05-20 00:00:00-04:00,30.20765460223602,30.392203490874383,29.338334204636382,29.508312225341797,4706700,0.0,0.0
2024-05-21 00:00:00-04:00,29.44031884751055,29.84341219922315,29.105218551690974,29.168354034423828,4045700,0.0,0.0
2024-05-22 00:00:00-04:00,29.11007582282372,29.488886886777447,28.600139918502233,28.760406494140625,3581400,0.0,0.0
